customer_id,first_name,last_name,full_name,gender,age,tier,registration_date,region,city,email,phone
CUS1716,Jisoo,Yoon,Yoon Jisoo,Female,23,Premium,2021-01-18,Seoul,Yeongdeungpo-gu,yoon.jisoo1716@email.kr,010-3704-8727
CUS2221,Jongho,Lim,Lim Jongho,Male,29,Regular,2023-03-28,Daegu,Jung-gu,lim.jongho2221@email.kr,010-4811-2392
CUS0385,Eunji,Jung,Jung Eunji,Female,24,Regular,2021-05-15,Seoul,Mapo-gu,jung.eunji385@email.kr,010-7690-5166
CUS2360,Hyunwoo,Kang,Kang Hyunwoo,Male,42,Silver,2023-03-09,Busan,Busanjin-gu,kang.hyunwoo2360@email.kr,010-5581-7172
CUS1918,Kyungjun,Ko,Ko Kyungjun,Male,40,Regular,2024-12-24,Jeju,Jeju City,ko.kyungjun1918@email.kr,010-6999-1459
CUS0712,Joohyun,Jung,JUNG JOOHYUN,Female,41,REGULAR,2019-10-02,Incheon,Yeonsu-gu,jung.joohyun712@email.kr,010-4116-7512
CUS0325,Areum,Bae,Bae Areum,Female,18,Regular,2021-01-05,Seoul,Gwanak-gu,bae.areum325@email.kr,010-5303-5917
CUS0079,Yejin,Kang,Kang Yejin,Female,36,Silver,2023-03-24,Seoul,Jongno-gu,kang.yejin79@email.kr,010-4844-5122
CUS0541,Mijoo,Jung,Jung Mijoo,Female,33,Silver,2021-11-26,Incheon,Yeonsu-gu,jung.mijoo541@email.kr ,010-5588-3071
CUS0356,Jiho,Shin,Shin Jiho,Male,39,Silver,2023-03-10,Incheon,Michuhol-gu,shin.jiho356@email.kr,010-2578-2253
CUS0360,Jihoon,Kwon,Kwon Jihoon,Male,34,Silver,2021-07-16,Gyeonggi,Goyang,kwon.jihoon360@email.kr,010-2792-9037
CUS1019,Eunbi,Hwang,Hwang Eunbi,Female,31,Regular,2023-4-20,Seoul,Nowon-gu,hwang.eunbi1019@email.kr,010-4129-7266
CUS2777,Jisoo,Hong,Hong Jisoo,Female,34,Silver,2023-10-14,Gyeongsang,Changwon ,hong.jisoo2777@email.kr,010-1800-5883
CUS0916,Minjun,Jung,Jung Minjun,Male,31,Regular,2021-01-11,Jeolla,Iksan,jung.minjun916@email.kr,010-6728-5001
CUS0308,Jiwon,Han,Han Jiwon,Female,34,Silver,2020-05-06,Seoul,SEOCHO-GU,han.jiwon308@email.kr,010-5259-4715
CUS1946,Jihoon,Yu,Yu Jihoon,M,30,Silver,2023-02-18,Seoul,Seocho-gu,yu.jihoon1946@email.kr,010-7151-3532
CUS1875,Subin,Yang,Yang Subin,Female,46,Premium,2022-02-12,Seoul ,Gwanak-gu,yang.subin1875@email.kr,010-1501-7078
CUS2479,Jiwoo,Seo,Seo Jiwoo,M,37,Regular,2021-08-28,Gyeonggi,Uijeongbu,seo.jiwoo2479@email.kr,010-3853-3210
CUS1348,Yerin,Son,Son Yerin,Female,21,Silver,2024-05-12,JEJU,Jeju City,son.yerin1348@email.kr,010-8598-1890
CUS0883,Jisoo,Yoo,Yoo Jisoo,Female,24,Reg,2023-09-09,Busan,Suyeong-gu,yoo.jisoo883@email.kr,010-8194-3018
CUS0699,Taehyun,Choi,Choi Taehyun,Male,38,Regular,2022-05-07,Seoul,Jongno-gu,choi.taehyun699@email.kr,010-3395-7984
CUS2734,Minjun,Nam,Nam Minjun,Male,29,Gold,2022-03-02,Busan,Nam-gu,nam.minjun2734@email.kr,010-3466-9677
CUS0004,Minjung,Shin,Shin Minjung,Female,47,Premium,2021-09-08,Seoul,Gangnam-gu,shin.minjung4@email.kr,010-3234-7406
CUS0216,Hyunwoo,Yoo,Yoo Hyunwoo,Male,33,Premium,2023-11-26,Gyeonggi,Goyang, yoo.hyunwoo216@email.kr,010-1003-3403
CUS0977,Jihyun,Jang,Jang Jihyun,female,30,Regular,2020-08-11,Seoul,Dobong-gu,jang.jihyun977@email.kr,010-2860-6694
CUS0099,Yerim,Jo,Jo Yerim,Female,52,Silver,2022-04-16,Gyeongsang,Changwon,jo.yerim99@email.kr,+82-10-7375-6113
CUS1385,Seungjae,Hong,Hong Seungjae,MALE,35,Silver,2023-08-06,Chungcheong,Cheongju,hong.seungjae1385@email.kr,010-8401-5806
CUS1391,Sungmin,Ahn,Ahn Sungmin,Male,29,Regular,2021-09-23,Seoul,Gangnam-gu,ahn.sungmin1391@email.kr,010-7918-2096
CUS2512,Jihyun,Sim,Sim Jihyun,FEMALE,41,Silver,2020-05-01,Seoul,Seongdong-gu,sim.jihyun2512@email.kr,010-5073-9944
CUS2407,Yejin,Yoon,Yoon Yejin,Female,25,Regular,2020-05-21,Busan,Suyeong-gu,yoon.yejin2407@email.kr,01016441307
CUS2321,Junho,Ahn,Ahn Junho,Male,24,Regular,2021-06-02,Gyeongsang,Changwon,ahn.junho2321@email.kr,010-9563-5227
CUS1192,Yoona,Park,Park Yoona,Female,35,Regular,2024-01-13,Incheon,Yeonsu-gu,park.yoona1192@email.kr,010-5185-2848
CUS1435,Seungjae,Park,Park Seungjae,Male,24,Silver,2024-08-05,Daegu,Dong-gu,park.seungjae1435@email.kr,010-5803-3320
CUS1544,Joohyun,Choi,Choi Joohyun,Female,31,Premium,2023-09-26,Incheon,Yeonsu-gu,choi.joohyun1544@email.kr,010-6082-7614
CUS0701,Taehyun,Oh,Oh Taehyun,Male,22,Regular,2022-09-14,Jeju,Seogwipo,oh.taehyun701@email.kr,010-1846-5985
CUS0456,Kyungjun,Kwon,Kwon Kyungjun,Male,49,Regular,2021-08-11,Seoul ,Gangnam-gu,kwon.kyungjun456@email.kr,010-5698-9274
CUS2222,Seungwon,Moon,Moon Seungwon,Male,19,Regular,2022-03-01,Gyeonggi,Ansan,moon.seungwon2222@email.kr,010-5399-5579
CUS2289,Mijoo,Ko,Ko Mijoo,Female,18,Regular,2022-02-22,Daegu,Dalseo-gu,ko.mijoo2289@email.kr,010-3615-1984
CUS0522,Dahyun,Moon,Moon Dahyun,F,26,Regular,2020-11-02,Daegu,Buk-gu,moon.dahyun522@email.kr ,010-1855-5831
CUS1261,Subin,Park,Park Subin,Female,35,Silver,2020-04-11,Seoul,Songpa-gu,park.subin1261@email.kr,010-8190-1414
CUS2176,Soyeon,Sim,Sim Soyeon,female,36,Silver,2019-10-19,Gyeonggi,Ansan,sim.soyeon2176@email.kr,010-1475-1605
CUS1038,Nayeon,Heo,Heo Nayeon,Female,47,Premium,2020/12/17,Jeolla,SUNCHEON,heo.nayeon1038@email.kr,010-5406-2486
CUS0390,Byunghun,Hwang,Hwang Byunghun,Male,36,Regular,2019-07-09,Busan,Busanjin-gu,hwang.byunghun390@email.kr,010-5929-2478
CUS0952,Byunghun,Lee,Lee Byunghun,Male,22,Regular,2019-03-03,Gyeonggi,Hwaseong,lee.byunghun952@email.kr,010-3168-9436
CUS0412,Yejin,Sim,Sim Yejin,Female,32,Gold,2021-08-25,Busan,Suyeong-gu,sim.yejin412@email.kr,010-3478-8208
CUS1521,Minjun,Lim,Lim Minjun,Male,19,Silver,2023-09-25,Gyeonggi,Bucheon,lim.minjun1521@email.kr,010-9868-2305
CUS2200,Naeun,Heo,Heo Naeun,Female,39,Regular,2020-01-21,Seoul,SEOCHO-GU,heo.naeun2200@email.kr,010-6470-9921
CUS1302,Hayoon,Bae,Bae Hayoon,Female,31,Silver,2024-01-15,Gyeonggi,Uijeongbu,bae.hayoon1302@email.kr,010-4029-9316
CUS2394,Jaehyun,Kang,Kang Jaehyun,Male,47,Premium,2020-09-16,Gyeonggi,Suwon,kang.jaehyun2394@email.kr,010-9071-1679
CUS1297,Hyeji,Jung,Jung Hyeji,Female,19,Regular,2023-02-28,Seoul,Seocho-gu,jung.hyeji1297@email.kr,010-2235-1158
CUS1786,Taehyun,Seo,Seo Taehyun,Male,18,Regular,2024-02-03,Jeju,Seogwipo,seo.taehyun1786@email.kr,010-8281-1367
CUS1269,Gunwoo,Lim,Lim Gunwoo,Male,39,Gld,2021-01-14,Seoul,Jongno-gu,lim.gunwoo1269@email.kr,010-5912-3359
CUS2791,Naeun,Lee,Lee Naeun,Female,42,Silver,2019-03-20,Busan,Nam-gu,lee.naeun2791@email.kr,010-8128-7427
CUS2698,Minseok,Yoon,Yoon Minseok,Male,19,Reg,2022-04-08,Gwangju,Nam-gu,yoon.minseok2698@email.kr,010-2655-4152
CUS1022,Nayeon,Ahn,Ahn Nayeon,Female,37,Regular,2019-12-23,Incheon,Seo-gu,ahn.nayeon1022@email.kr,010-5145-5492
CUS0502,Dahyun,Oh,Oh Dahyun,Female,29,Premium,2023-03-21,Seoul,Gangnam-gu,oh.dahyun502@email.kr,010-1033-8807
CUS2664,Yuna,Bae,Bae Yuna,Female,18,Regular,2022-11-19,Gyeonggi,Suwon,bae.yuna2664@email.kr,010-7299-4066
CUS0759,Youngho,Jo,Jo Youngho,Male,23,Regular,2023-03-23,Gyeonggi,Hwaseong,jo.youngho759@email.kr,010-2595-6428
CUS2073,Gunwoo,Seo,Seo Gunwoo,Male,25,Regular,2022/08/05,Jeju,Jeju City,seo.gunwoo2073@email.kr,010-8686-3430
CUS0429,Yerin,Jang,Jang Yerin,Female,34,Gold,2021-10-02,Incheon,Michuhol-gu,jang.yerin429@email.kr,010-2253-1738
CUS1353,Donghyun,Hwang,Hwang Donghyun,Male,42,Regular,2023/03/04,Gyeonggi,Hwaseong,hwang.donghyun1353@email.kr,010-1877-7030
CUS1318,Hyerin,Kim,Kim Hyerin,F,42,Regular,2023-06-21,Gangwon,Gangneung,kim.hyerin1318@email.kr,010-6089-8028
CUS1137,Jaehyun,Han,Han Jaehyun,Male,36,Regular,2021-02-15,Daejeon,Daedeok-gu,han.jaehyun1137@email.kr,010-5017-6371
CUS0074,Jaewon,Nam,Nam Jaewon,Male,36,Gold,2020-10-21,Gyeongsang,Andong,nam.jaewon74@email.kr,010-9821-3859
CUS0026,Jiho,Seo,Seo Jiho,Male,41,Regular,2023-02-22,Chungcheong,Sejong,seo.jiho26@email.kr,010-4773-7793
CUS1127,Sanghoon,Yang,Yang Sanghoon,Male,24,Regular,2021-09-16,Seoul,Jongno-gu,yang.sanghoon1127@email.kr,010-7830-5413
CUS1140,Kyungjun,Seo,Seo Kyungjun,Male,33,Gold,2020-12-09,Gyeonggi,Ansan,seo.kyungjun1140@email.kr,010-5183-1379
CUS0506,Yuna,Yoon,Yoon Yuna,Female,36,Gold,2019-12-01,Gyeonggi,Namyangju,yoon.yuna506@email.kr,010-5606-6862
CUS1832,Seungjae,Son,Son Seungjae,Male,39,Regular,2020-09-27,Daegu,Jung-gu,son.seungjae1832@email.kr,010-5115-9739
CUS2572,Taehyun,Shin,Shin Taehyun,M,44,Regular,2021-06-06,Busan,Haeundae-gu,shin.taehyun2572@email.kr,010-9248-5984
CUS2701,Hyunwoo,Han,Han Hyunwoo,Male,25,Regular,2022-05-25,Seoul,Jongno-gu,han.hyunwoo2701@email.kr,010-5881-8253
CUS1121,Subin,Han,Han Subin,Female,30,Regular,2021-09-08,Seoul,Seongdong-gu,,010-6589-5510
CUS2632,Dohyun,No,No Dohyun,Male,33,Regular,2019-06-24,Gyeonggi,Uijeongbu,no.dohyun2632@email.kr,010-2445-9965
CUS0587,Soojin,Park,Park Soojin,Female,27,Regular,2022-10-16,Busan,Suyeong-gu,park.soojin587@email.kr,010-2668-9784
CUS1514,Jaehyun,Jung,Jung Jaehyun,Male,18,Regular,2022-09-24,Chungcheong,Gongju,jung.jaehyun1514@email.kr,010-6582-2962
CUS0612,Soohyun,Kwon,Kwon Soohyun,Male,33,Regular,2023-05-23,Gyeongsang,Pohang,kwon.soohyun612@email.kr,010-5951-9202
CUS1139,Chaewon,Jo,Jo Chaewon,Female,18,Regular,2023-04-06,Gyeonggi,Namyangju,jo.chaewon1139@email.kr,010-6263-8673
CUS0426,Minseok,Kwon,Kwon Minseok,Male,36,Regular,2023-07-21,Seoul,Nowon-gu,kwon.minseok426@email.kr,01079792522
CUS0649,Seulgi,Yoo,Yoo Seulgi,female,18,Gold,2024-02-12,Gyeonggi ,Goyang,yoo.seulgi649@email.kr,010-8763-3943
CUS1778,Yoonsoo,Hong,Hong Yoonsoo,Male,34,Gold,2022-10-27,Gyeonggi,Bucheon,hong.yoonsoo1778@email.kr,010-9141-7471
CUS2297,Youngho,Yang,Yang Youngho,Male,32,Silver,2023-09-28,Chungcheong,Sejong,yang.youngho2297@email.kr,010-9236-3928
CUS0566,Donghyun,Kwon,Kwon Donghyun,Male,0,Regular,2021-10-10,Gangwon,Sokcho,kwon.donghyun566@email.kr,010-4325-9232
CUS2550,Jiwon,Hong,  Hong Jiwon,Female,23,Silver,2019-07-09,Gyeonggi,Bucheon,hong.jiwon2550@email.kr,010-6986-4502
CUS0886,Minjung,Shin,Shin Minjung,Female,29,Regular,2022-07-05,Jeju,Jeju City,shin.minjung886@email.kr ,+82-10-1458-5643
CUS2730,Taehyun,Jang,Jang Taehyun,Male,39,Silver,2024-04-16,Incheon,Yeonsu-gu,jang.taehyun2730@email.kr,010-7869-8897
CUS2305,Taehyun,Choi,Choi Taehyun,Male,42,Gold,2023-10-27,Seoul,Gwanak-gu,choi.taehyun2305@email.kr,010-8645-7798
CUS1915,Jiho,Nam,Nam Jiho,Male,38,Regular,2023-12-02,Gyeonggi,Hwaseong,nam.jiho1915@email.kr,010-2293-6234
CUS2426,Gunwoo,Yoo,Yoo Gunwoo,Male,49,Gold,2021-10-02,Busan,Suyeong-gu,yoo.gunwoo2426@email.kr,010-5601-8661
CUS0630,Mijoo,Park,Park Mijoo,Female,28,Regular,2023-09-28,Busan,Nam-gu,park.mijoo630@email.kr,010-8648-3753
CUS2367,Nayeon,Oh,Oh Nayeon,Female,21,Silver,2022-03-18,Gyeonggi,Goyang,oh.nayeon2367@email.kr,010-5976-6831
CUS2086,Seungjae,Hwang,Hwang Seungjae,Male,18,Regular,2023-01-28,Gwangju,Buk-gu,hwang.seungjae2086@email.kr,010-7130-7185
CUS0501,Nayeon,Lim,Lim Nayeon,Female,21,Regular,2021-11-11,Seoul,Gwanak-gu,lim.nayeon501@email.kr,010-6597-4450
CUS2351,Jiho,Lee,Lee Jiho,Male,36,Regular,2021-11-05,Busan,Saha-gu,lee.jiho2351@email.kr,010-8899-2692
CUS0527,Jiwoo,Heo,Heo Jiwoo,Male,27,Silver,2019-05-19,Gangwon,Chuncheon,heo.jiwoo527@email.kr,010-8140-9407
CUS1931,Jaehyun,Lee,Lee Jaehyun,Male,41,Regular,2023-10-23,GYEONGGI,Goyang,lee.jaehyun1931@email.kr,010-3448-4585
CUS1344,Gunwoo,Yoon,Yoon Gunwoo,Male,18,Regular,2022-11-24,Daegu ,Suseong-gu,yoon.gunwoo1344@email.kr,010-5610-5352
CUS0165,Kyungjun,Yoo,Yoo Kyungjun,Male,47,Gold,2021-12-17,Busan,Saha-gu, yoo.kyungjun165@email.kr,010-2854-3945
CUS2310,Jihoon,Jung,Jung Jihoon,Male,32,Regular,2022-01-23,Gyeonggi,Namyangju,jung.jihoon2310@email.kr,010-4714-8666
CUS0244,Soyeon,Heo,Heo Soyeon,Female,31,Regular,2021-10-13,Daejeon,Yuseong-gu,heo.soyeon244@email.kr,010-8554-4961
CUS2661,Joohyun,Sim,Sim Joohyun,Female,22,Silver,2023-05-27,Seoul,Gangnam-gu,sim.joohyun2661@email.kr,010-4332-8976
CUS0379,Yoonsoo,Yoo,Yoo Yoonsoo,Male,34,Silver,2022-09-14,Gwangju,Nam-gu,yoo.yoonsoo379@email.kr,010-7914-1606
CUS1088,Yejin,Kwon,Kwon Yejin,Female,57,Silver,2022-10-08,Seoul,Songpa-gu,kwon.yejin1088@email.kr,010-3270-9247
CUS2441,Chaewon,Nam,Nam Chaewon,Female,41,Regular,2024-11-09,Gyeonggi,Namyangju,nam.chaewon2441@email.kr,010-2331-1264
CUS2401,Yoonsoo,Hong,Hong Yoonsoo,Male,27,Regular,2021-03-06,Seoul,DOBONG-GU,hong.yoonsoo2401@email.kr,010-4007-6740
CUS0295,Chaewon,Son,Son Chaewon,Female,0,Premium,2021-05-14,Daegu,Dalseo-gu,son.chaewon295@email.kr,010-5420-9887
CUS2440,Hyerin,Son,Son Hyerin,Female,18,Regular,2022-03-06,Jeolla,Jeonju,son.hyerin2440@email.kr,010-4004-7891
CUS1636,Hyeji,Heo,Heo Hyeji,F,18,Regular,2022-07-12,Seoul,Yeongdeungpo-gu,heo.hyeji1636@email.kr,010-7667-2192
CUS1999,Jiho,Jung,Jung Jiho,Male,50,Premium,2020-10-07,Seoul,Gwanak-gu,jung.jiho1999@email.kr,01095553855
CUS1871,Yoonsoo,Hwang,Hwang Yoonsoo,Male,40,Premium,2020-07-20, Seoul,Yeongdeungpo-gu,hwang.yoonsoo1871@email.kr,010-5405-8691
CUS1430,Dahyun,Sim,Sim Dahyun,Female,31,Silver,2024-11-19,Gangwon,Sokcho,sim.dahyun1430@email.kr,010-4998-2059
CUS0316,Gunwoo,Ko,Ko Gunwoo,Male,33,Gold,2021-02-11,Busan,Suyeong-gu,ko.gunwoo316@email.kr,010-1901-4197
CUS0529,Seoyeon,Kim,Kim Seoyeon,Female,18,Regular,2022-11-05,Gwangju,Dong-gu,kim.seoyeon529@email.kr,010-1939-4889
CUS2760,Junho,Ahn,Ahn Junho,Male,18,Silver,2020-09-24,Gyeonggi,Hwaseong,ahn.junho2760@email.kr,010-2823-2994
CUS1178,Junseok,Nam,Nam Junseok,Male,24,Silver,2023-05-03, Jeju,Seogwipo,nam.junseok1178@email.kr,010-6987-7988
CUS0190,Jaehyun,Yang,Yang Jaehyun,Male,35,Silver,2023-06-03,Busan,Nam-gu,,010-3446-5595
CUS0028,Taehyun,Lee,Lee Taehyun,Male,42,Regular,2022-03-05,Gwangju,Gwangsan-gu,lee.taehyun28@email.kr,01093991642
CUS1687,Jisoo,Lim,Lim Jisoo,Female,0,Gold,2022-06-06,Incheon,Namdong-gu,lim.jisoo1687@email.kr,+82-10-9733-6535
CUS1855,Donghyun,Oh,Oh Donghyun,male,19,Regular,2022-03-27,Chungcheong,Gongju,oh.donghyun1855@email.kr,010-8853-2714
CUS1676,Yuna,Kang,Kang Yuna,Female,35,Regular,2024-07-15,Seoul,Songpa-gu,kang.yuna1676@email.kr,010-7397-8825
CUS1075,Dahyun,Heo,Heo Dahyun,F,39,Premium,2019-04-01,Chungcheong,Asan,heo.dahyun1075@email.kr,010-6318-4621
CUS2784,Minhyuk,Han,Han Minhyuk,Male,37,Silver,2021-03-09,Gyeonggi,Goyang,han.minhyuk2784@email.kr,010-3852-4483
CUS2690,Hyunjae,Bae,Bae Hyunjae,Male,25,Regular,2019-01-02,Seoul,Songpa-gu,bae.hyunjae2690@email.kr,010-4025-4198
CUS2586,Youngho,Shin,Shin Youngho,Male,34,Premium,2022-12-16,Seoul,Gwanak-gu,shin.youngho2586@email.kr,010-2052-9411
CUS1668,Seulgi,Kang,KANG SEULGI,F,42,Gold,2024-11-28,Seoul,Mapo-gu,kang.seulgi1668@email.kr,010-6997-1243
CUS2567,Chaeyoung,Son,Son Chaeyoung,Female,49,Gold,2022-04-18,Busan,Dongrae-gu, son.chaeyoung2567@email.kr,010-4623-3036
CUS1335,Chaeyoung,Jo,Jo Chaeyoung,Female,31,Silver,2019-09-02,Seoul,Seocho-gu,jo.chaeyoung1335@email.kr,010-3160-9137
CUS2518,Hyunwoo,Lee,Lee Hyunwoo,Male,37,Regular,2023-08-10,Incheon,Bupyeong-gu,lee.hyunwoo2518@email.kr,010-5319-1338
CUS2078,Joohyun,Yu,Yu Joohyun,Female,18,Regular,2023-12-20,Busan,Busanjin-gu,yu.joohyun2078@email.kr,010-1819-2211
CUS0586,Nayeon,Oh,Oh Nayeon,Female,42,Gold,2021-08-08,Seoul,Gangnam-gu,oh.nayeon586@email.kr,010-2081-5562
CUS0838,Nayeon,Jung,Jung Nayeon,Female,34,Gold,2019-03-08,Incheon,Michuhol-gu,,010-6957-7317
CUS0711,Jihoon,Kwon,KWON JIHOON,Male,23,Silver,2024-09-26,Gyeongsang,Andong,,010-1358-3735
CUS2116,Jiho,Nam,Nam Jiho,Male,23,Regular,2024-04-28,Chungcheong,Sejong,nam.jiho2116@email.kr,010-9218-7313
CUS2655,Areum,Jang,Jang Areum,Female,18,REGULAR,2022.07.01,Busan,Dongrae-gu,jang.areum2655@email.kr,010-8644-4396
CUS1251,Yejin,Son,Son Yejin,Female,31,Regular,2022-07-13,Seoul,Gangnam-gu,son.yejin1251@email.kr,010-5556-4104
CUS2003,Mijoo,Choi,Choi Mijoo,Female,37,silver,2023-04-13,Gyeonggi,Pyeongtaek,choi.mijoo2003@email.kr,010-1632-2616
CUS2395,Hyerin,Moon,Moon Hyerin,Female,19,Silver,2023-04-07,Seoul,Dobong-gu,moon.hyerin2395@email.kr,010-4841-3787
CUS2517,Joohyun,Ko,Ko Joohyun,Female,18,Regular,2024-12-08,Gyeonggi,Yongin,ko.joohyun2517@email.kr,010-6612-7840
CUS0817,Chaeyoung,Kwon,Kwon Chaeyoung,Female,24,Regular,2023-11-17,Jeolla,Suncheon,kwon.chaeyoung817@email.kr,010-6771-7525
CUS2564,Hayoon,Jung,Jung Hayoon,Female,23,Silver,2024-08-22, Gyeonggi,Yongin,jung.hayoon2564@email.kr,010-2156-9606
CUS1963,Seoyeon,Seo,Seo Seoyeon,Female,35,Regular,2021-05-25,Gyeonggi,Suwon,seo.seoyeon1963@email.kr,010-5173-5923
CUS0958,Jiwon,Kang,Kang Jiwon,Female,36,Regular,2023-05-25,Busan,Dongrae-gu,kang.jiwon958@email.kr,010-2587-4805
CUS0303,Hyeji,Park,Park Hyeji,Female,28,Regular,2024-05-03,Gyeonggi,Hwaseong,park.hyeji303@email.kr,010-2791-3699
CUS0572,Sowon,Yu,Yu Sowon,Female,21,Regular,2024-02-25,Gangwon,Chuncheon,yu.sowon572@email.kr,010-2723-9264
CUS0631,Minji,Ahn,Ahn Minji,Female,29,Silver,2021-04-06,Seoul,Yeongdeungpo-gu,ahn.minji631@email.kr,010-2465-2728
CUS2278,Minjun,Lim,Lim Minjun,Male,20,Regular,2022-01-03,Gyeonggi,Hwaseong,lim.minjun2278@email.kr,010-3093-4969
CUS2724,Seungwon,No,No Seungwon,Male,32,SILVER,2024-10-21,Gangwon,Samcheok,no.seungwon2724@email.kr,010-5924-1185
CUS2504,Jiyeon,Hwang,Hwang Jiyeon,Female,26,Regular,2022-03-25,Gyeonggi,Pyeongtaek,hwang.jiyeon2504@email.kr,010-4694-6164
CUS1064,Soojin,Sim,Sim Soojin,Female,30,Silver,2023-05-14,Seoul,Seocho-gu,,010-6528-5852
CUS1976,Yuna,Bae,Bae Yuna,Female,22,Regular,2023-07-26,Jeolla,Gwangyang,bae.yuna1976@email.kr,010-2041-8059
CUS2288,Seungjae,Park,Park Seungjae,Male,20,Regular,2024-07-28,Busan,Dongrae-gu,park.seungjae2288@email.kr,010-9942-8241
CUS2019,Mijoo,Kim,Kim Mijoo,Female,29,Gold,2019-03-14,Gyeonggi,Goyang,kim.mijoo2019@email.kr,010-3593-1244
CUS2500,Seojun,Ahn,Ahn Seojun,Male,42,Premium,2019-07-03,Gyeonggi,Ansan,ahn.seojun2500@email.kr,010-3938-1737
CUS2446,Seulgi,Bae,Bae Seulgi,Female,35,Regular,2019-07-07,Seoul,GWANAK-GU,bae.seulgi2446@email.kr,010-4060-2002
CUS2612,Kyungjun,Yoon,Yoon Kyungjun,Male,23,Silver,2020-04-04,Daejeon ,Dong-gu,yoon.kyungjun2612@email.kr,010-8209-8533
CUS1565,Chaewon,Hwang,HWANG CHAEWON,Female,21,Regular,2023-10-18,Gyeonggi,Goyang,hwang.chaewon1565@email.kr,010-4532-8357
CUS0924,Seungjae,Nam,Nam Seungjae,Male,42,Regular,2022-01-28,Seoul,Seocho-gu,nam.seungjae924@email.kr,010-7268-7302
CUS0723,Soohyun,Ahn,Ahn Soohyun,Male,35,Gold,2021-08-06,Gangwon,Chuncheon,ahn.soohyun723@email.kr,010-3885-4094
CUS0060,Taehyun,Bae,Bae Taehyun,Male,32,Regular,2024-04-08,Daegu,Suseong-gu,bae.taehyun60@email.kr,01043225091
CUS2066,Soohyun,Bae,Bae Soohyun,Male,42,Premium,2019-11-12,Gyeonggi,Suwon,bae.soohyun2066@email.kr,010-4450-1918
CUS2254,Soyeon,Hwang,Hwang Soyeon,Female,34,Regular,2022-02-08,Daegu,Jung-gu,hwang.soyeon2254@email.kr,010-9647-7721
CUS2635,Byunghun,Choi,Choi Byunghun,Male,55,Gld,2021-03-08,Chungcheong,Cheongju, choi.byunghun2635@email.kr,010-8881-3404
CUS0024,Woosung,Shin,Shin Woosung,Male,37,Regular,2023-06-16,Gyeonggi,Ansan,shin.woosung24@email.kr,010-8898-1108
CUS0578,Minhyuk,Bae,BAE MINHYUK,Male,25,Regular,2021-11-25,Jeju,Seogwipo,bae.minhyuk578@email.kr,010-1183-5476
CUS0684,Hayoon,Ahn,Ahn Hayoon,Female,18,Silver,2021-01-24,Gwangju,Nam-gu,ahn.hayoon684@email.kr,010-7449-4562
CUS1016,Joohyun,Ahn,Ahn Joohyun,Female,50,Gold,2021-09-11,Gwangju,Nam-gu,ahn.joohyun1016@email.kr,010-9694-2281
CUS0347,Minji,Song,Song Minji,Female,35,Regular,2022-06-23,Gangwon,Wonju,song.minji347@email.kr,010-5723-1665
CUS2104,Yerim,Han,Han Yerim,Female,29,Regular,2022-12-05,Incheon,Namdong-gu, han.yerim2104@email.kr,010-4566-5852
CUS1867,Hyunwoo,Bae,Bae Hyunwoo,Male,35,Silver,2022-07-06,Seoul,Gangnam-gu,bae.hyunwoo1867@email.kr,010-1057-7063
CUS0009,Nayeon,Yu,Yu Nayeon,Female,37,Gold,2020-02-09,GYEONGGI,Seongnam,yu.nayeon9@email.kr,010-2608-4234
CUS2744,Hyerin,Shin,Shin Hyerin,Female,37,Premium,2023-04-20,Gwangju,Nam-gu,shin.hyerin2744@email.kr,010-2175-4913
CUS0229,Jaehyun,Ahn,Ahn Jaehyun,Male,32,Regular,2020-12-17,Incheon,Namdong-gu,ahn.jaehyun229@email.kr,010-5578-8617
CUS0490,Donghyun,Kwon,Kwon Donghyun,Male,22,Silver,2019-06-06,Jeju,Jeju City,kwon.donghyun490@email.kr,010-1445-1958
CUS2389,Soojin,Yoon,Yoon Soojin,Female,49,Silver,2023-02-12,Seoul,Jongno-gu,yoon.soojin2389@email.kr,010-4772-6437
CUS0830,Seojun,Yoon,Yoon Seojun,Male,29,Regular,2023-09-01,Chungcheong,Asan,yoon.seojun830@email.kr,+82-10-1860-5254
CUS1772,Chaewon,Shin,Shin Chaewon,Female,32,Regular,2023-02-12,Gangwon,Sokcho,shin.chaewon1772@email.kr,010-2049-9595
CUS2038,Seoyeon,No,No Seoyeon,Female,24,Regular,2022-07-08,Seoul,Seongdong-gu,no.seoyeon2038@email.kr,010-5891-6413
CUS0450,Minhyuk,Lee,Lee Minhyuk,Male,30,Regular,2022-05-12,Busan,Haeundae-gu,lee.minhyuk450@email.kr,010-3598-3862
CUS2311,Sungmin,Choi,Choi Sungmin,Male,29,regular,2019-12-17,GWANGJU,Seo-gu,choi.sungmin2311@email.kr,010-2819-8700
CUS0016,Sowon,Hong,Hong Sowon,Female,30,Regular,2024-09-09,Seoul,Songpa-gu,hong.sowon16@email.kr,010-9904-9842
CUS1115,Jisoo,Lee,Lee Jisoo,Female,20,Regular,2021-05-03,Seoul,Seocho-gu,lee.jisoo1115@email.kr,010-4113-2043
CUS2646,Chaewon,Nam,Nam Chaewon,Female,18,Regular,2023-09-02,daegu ,Buk-gu,nam.chaewon2646@email.kr,010-3328-4803
CUS1850,Seoyeon,Kang,Kang Seoyeon,Female,40,Gold,2020-11-12,Seoul,Seongdong-gu,kang.seoyeon1850@email.kr,010-5286-5290
